Kode Provinsi,Nama Provinsi,Komoditas,Tahun,Bulan,Harga
75, Gorontalo ,Minyak Goreng Curah,2025,April,"Rp19,026"
76, Sulawesi Barat ,Minyak Goreng Curah,2025,April,"Rp17,653"
81, Maluku ,Minyak Goreng Curah,2025,April,"Rp16,259"
82, Maluku Utara ,Minyak Goreng Curah,2025,April,"Rp18,627"
91, Papua ,Minyak Goreng Curah,2025,April,"Rp17,850"
92, Papua Barat ,Minyak Goreng Curah,2025,April,"Rp18,662"
93, Papua Selatan ,Minyak Goreng Curah,2025,April,"Rp18,500"
94, Papua Tengah ,Minyak Goreng Curah,2025,April,
95, Papua Pegunungan ,Minyak Goreng Curah,2025,April,"Rp30,000"
96, Papua Barat Daya ,Minyak Goreng Curah,2025,April,"Rp18,633"
11, Aceh ,Tepung Terigu Curah,2025,April,"Rp10,598"
12, Sumatera Utara ,Tepung Terigu Curah,2025,April,"Rp10,032"
13, Sumatera Barat ,Tepung Terigu Curah,2025,April,"Rp9,284"
14, Riau ,Tepung Terigu Curah,2025,April,"Rp10,181"
15, Jambi ,Tepung Terigu Curah,2025,April,"Rp9,719"
16, Sumatera Selatan ,Tepung Terigu Curah,2025,April,"Rp8,652"
17, Bengkulu ,Tepung Terigu Curah,2025,April,"Rp10,620"
18, Lampung ,Tepung Terigu Curah,2025,April,"Rp9,931"
19, Kepulauan Bangka Belitung ,Tepung Terigu Curah,2025,April,"Rp10,282"
21, Kepulauan Riau ,Tepung Terigu Curah,2025,April,"Rp9,453"
31, DKI Jakarta ,Tepung Terigu Curah,2025,April,"Rp9,761"
32, Jawa Barat ,Tepung Terigu Curah,2025,April,"Rp9,709"
33, Jawa Tengah ,Tepung Terigu Curah,2025,April,"Rp8,788"
34, D.I Yogyakarta ,Tepung Terigu Curah,2025,April,"Rp8,665"
35, Jawa Timur ,Tepung Terigu Curah,2025,April,"Rp9,005"
36, Banten ,Tepung Terigu Curah,2025,April,"Rp9,598"
51, Bali ,Tepung Terigu Curah,2025,April,"Rp9,803"
52, Nusa Tenggara Barat ,Tepung Terigu Curah,2025,April,"Rp9,300"
53, Nusa Tenggara Timur ,Tepung Terigu Curah,2025,April,"Rp10,023"
61, Kalimantan Barat ,Tepung Terigu Curah,2025,April,"Rp10,859"
62, Kalimantan Tengah ,Tepung Terigu Curah,2025,April,"Rp9,972"
63, Kalimantan Selatan ,Tepung Terigu Curah,2025,April,"Rp9,133"
64, Kalimantan Timur ,Tepung Terigu Curah,2025,April,"Rp9,844"
65, Kalimantan Utara ,Tepung Terigu Curah,2025,April,"Rp10,000"
71, Sulawesi Utara ,Tepung Terigu Curah,2025,April,"Rp10,538"
72, Sulawesi Tengah ,Tepung Terigu Curah,2025,April,"Rp10,341"
73, Sulawesi Selatan ,Tepung Terigu Curah,2025,April,"Rp9,057"
74, Sulawesi Tenggara ,Tepung Terigu Curah,2025,April,"Rp9,648"
75, Gorontalo ,Tepung Terigu Curah,2025,April,"Rp10,024"
76, Sulawesi Barat ,Tepung Terigu Curah,2025,April,"Rp9,147"
81, Maluku ,Tepung Terigu Curah,2025,April,"Rp12,496"
82, Maluku Utara ,Tepung Terigu Curah,2025,April,"Rp11,981"
91, Papua ,Tepung Terigu Curah,2025,April,"Rp11,968"
92, Papua Barat ,Tepung Terigu Curah,2025,April,"Rp13,608"
93, Papua Selatan ,Tepung Terigu Curah,2025,April,"Rp12,000"
94, Papua Tengah ,Tepung Terigu Curah,2025,April,"Rp13,023"
95, Papua Pegunungan ,Tepung Terigu Curah,2025,April,"Rp20,000"
96, Papua Barat Daya ,Tepung Terigu Curah,2025,April,"Rp12,115"
11, Aceh ,Tepung Terigu Kemasan,2025,April,"Rp14,985"
12, Sumatera Utara ,Tepung Terigu Kemasan,2025,April,"Rp13,960"
13, Sumatera Barat ,Tepung Terigu Kemasan,2025,April,"Rp13,355"
14, Riau ,Tepung Terigu Kemasan,2025,April,"Rp13,671"
15, Jambi ,Tepung Terigu Kemasan,2025,April,"Rp13,004"
16, Sumatera Selatan ,Tepung Terigu Kemasan,2025,April,"Rp12,644"
17, Bengkulu ,Tepung Terigu Kemasan,2025,April,"Rp13,580"
18, Lampung ,Tepung Terigu Kemasan,2025,April,"Rp12,873"
19, Kepulauan Bangka Belitung ,Tepung Terigu Kemasan,2025,April,"Rp13,227"
21, Kepulauan Riau ,Tepung Terigu Kemasan,2025,April,"Rp12,430"
31, DKI Jakarta ,Tepung Terigu Kemasan,2025,April,"Rp12,277"
32, Jawa Barat ,Tepung Terigu Kemasan,2025,April,"Rp12,764"
33, Jawa Tengah ,Tepung Terigu Kemasan,2025,April,"Rp11,732"
34, D.I Yogyakarta ,Tepung Terigu Kemasan,2025,April,"Rp11,332"
35, Jawa Timur ,Tepung Terigu Kemasan,2025,April,"Rp11,642"
36, Banten ,Tepung Terigu Kemasan,2025,April,"Rp11,959"
51, Bali ,Tepung Terigu Kemasan,2025,April,"Rp11,860"
52, Nusa Tenggara Barat ,Tepung Terigu Kemasan,2025,April,"Rp12,905"
53, Nusa Tenggara Timur ,Tepung Terigu Kemasan,2025,April,"Rp13,515"
61, Kalimantan Barat ,Tepung Terigu Kemasan,2025,April,"Rp13,648"
62, Kalimantan Tengah ,Tepung Terigu Kemasan,2025,April,"Rp13,360"
63, Kalimantan Selatan ,Tepung Terigu Kemasan,2025,April,"Rp13,053"
64, Kalimantan Timur ,Tepung Terigu Kemasan,2025,April,"Rp14,139"
65, Kalimantan Utara ,Tepung Terigu Kemasan,2025,April,"Rp12,884"
71, Sulawesi Utara ,Tepung Terigu Kemasan,2025,April,"Rp12,631"
72, Sulawesi Tengah ,Tepung Terigu Kemasan,2025,April,"Rp12,662"
73, Sulawesi Selatan ,Tepung Terigu Kemasan,2025,April,"Rp11,012"
74, Sulawesi Tenggara ,Tepung Terigu Kemasan,2025,April,"Rp12,789"
75, Gorontalo ,Tepung Terigu Kemasan,2025,April,"Rp12,429"
76, Sulawesi Barat ,Tepung Terigu Kemasan,2025,April,"Rp10,926"
81, Maluku ,Tepung Terigu Kemasan,2025,April,"Rp13,120"
82, Maluku Utara ,Tepung Terigu Kemasan,2025,April,"Rp14,583"
91, Papua ,Tepung Terigu Kemasan,2025,April,"Rp15,827"
92, Papua Barat ,Tepung Terigu Kemasan,2025,April,"Rp17,140"
93, Papua Selatan ,Tepung Terigu Kemasan,2025,April,"Rp15,800"
94, Papua Tengah ,Tepung Terigu Kemasan,2025,April,"Rp16,111"
95, Papua Pegunungan ,Tepung Terigu Kemasan,2025,April,"Rp23,000"
96, Papua Barat Daya ,Tepung Terigu Kemasan,2025,April,"Rp14,657"
11, Aceh ,Jagung Tingkat Peternak,2025,April,"Rp7,000"
12, Sumatera Utara ,Jagung Tingkat Peternak,2025,April,"Rp6,454"
13, Sumatera Barat ,Jagung Tingkat Peternak,2025,April,"Rp5,852"
14, Riau ,Jagung Tingkat Peternak,2025,April,"Rp6,765"
15, Jambi ,Jagung Tingkat Peternak,2025,April,"Rp6,825"
16, Sumatera Selatan ,Jagung Tingkat Peternak,2025,April,"Rp6,170"
17, Bengkulu ,Jagung Tingkat Peternak,2025,April,
18, Lampung ,Jagung Tingkat Peternak,2025,April,"Rp6,181"
19, Kepulauan Bangka Belitung ,Jagung Tingkat Peternak,2025,April,
21, Kepulauan Riau ,Jagung Tingkat Peternak,2025,April,"Rp7,470"
31, DKI Jakarta ,Jagung Tingkat Peternak,2025,April,
32, Jawa Barat ,Jagung Tingkat Peternak,2025,April,"Rp5,354"
33, Jawa Tengah ,Jagung Tingkat Peternak,2025,April,"Rp5,456"
34, D.I Yogyakarta ,Jagung Tingkat Peternak,2025,April,"Rp5,000"
35, Jawa Timur ,Jagung Tingkat Peternak,2025,April,"Rp5,531"
36, Banten ,Jagung Tingkat Peternak,2025,April,"Rp7,885"
51, Bali ,Jagung Tingkat Peternak,2025,April,"Rp6,027"
52, Nusa Tenggara Barat ,Jagung Tingkat Peternak,2025,April,"Rp4,498"
53, Nusa Tenggara Timur ,Jagung Tingkat Peternak,2025,April,"Rp7,028"
61, Kalimantan Barat ,Jagung Tingkat Peternak,2025,April,"Rp5,863"
62, Kalimantan Tengah ,Jagung Tingkat Peternak,2025,April,
63, Kalimantan Selatan ,Jagung Tingkat Peternak,2025,April,"Rp5,585"
64, Kalimantan Timur ,Jagung Tingkat Peternak,2025,April,"Rp7,169"
65, Kalimantan Utara ,Jagung Tingkat Peternak,2025,April,
71, Sulawesi Utara ,Jagung Tingkat Peternak,2025,April,"Rp6,684"
72, Sulawesi Tengah ,Jagung Tingkat Peternak,2025,April,"Rp5,746"
73, Sulawesi Selatan ,Jagung Tingkat Peternak,2025,April,"Rp5,702"
74, Sulawesi Tenggara ,Jagung Tingkat Peternak,2025,April,"Rp6,100"
75, Gorontalo ,Jagung Tingkat Peternak,2025,April,
76, Sulawesi Barat ,Jagung Tingkat Peternak,2025,April,"Rp5,853"
81, Maluku ,Jagung Tingkat Peternak,2025,April,"Rp7,608"
82, Maluku Utara ,Jagung Tingkat Peternak,2025,April,"Rp9,489"
91, Papua ,Jagung Tingkat Peternak,2025,April,"Rp4,622"
92, Papua Barat ,Jagung Tingkat Peternak,2025,April,"Rp8,264"
93, Papua Selatan ,Jagung Tingkat Peternak,2025,April,
94, Papua Tengah ,Jagung Tingkat Peternak,2025,April,"Rp8,163"
95, Papua Pegunungan ,Jagung Tingkat Peternak,2025,April,
96, Papua Barat Daya ,Jagung Tingkat Peternak,2025,April,"Rp8,384"
11, Aceh ,Ikan Kembung,2025,April,"Rp48,227"
12, Sumatera Utara ,Ikan Kembung,2025,April,"Rp45,597"
13, Sumatera Barat ,Ikan Kembung,2025,April,"Rp52,714"
14, Riau ,Ikan Kembung,2025,April,"Rp40,933"
15, Jambi ,Ikan Kembung,2025,April,"Rp37,934"
16, Sumatera Selatan ,Ikan Kembung,2025,April,"Rp37,046"
17, Bengkulu ,Ikan Kembung,2025,April,"Rp55,959"
18, Lampung ,Ikan Kembung,2025,April,"Rp32,819"
19, Kepulauan Bangka Belitung ,Ikan Kembung,2025,April,"Rp46,081"
21, Kepulauan Riau ,Ikan Kembung,2025,April,"Rp37,586"
31, DKI Jakarta ,Ikan Kembung,2025,April,"Rp40,747"
32, Jawa Barat ,Ikan Kembung,2025,April,"Rp41,574"
33, Jawa Tengah ,Ikan Kembung,2025,April,"Rp32,433"
34, D.I Yogyakarta ,Ikan Kembung,2025,April,"Rp38,977"
35, Jawa Timur ,Ikan Kembung,2025,April,"Rp34,701"
36, Banten ,Ikan Kembung,2025,April,"Rp40,179"
51, Bali ,Ikan Kembung,2025,April,"Rp39,188"
52, Nusa Tenggara Barat ,Ikan Kembung,2025,April,"Rp46,128"
53, Nusa Tenggara Timur ,Ikan Kembung,2025,April,"Rp43,696"
61, Kalimantan Barat ,Ikan Kembung,2025,April,"Rp45,283"
62, Kalimantan Tengah ,Ikan Kembung,2025,April,"Rp44,630"
63, Kalimantan Selatan ,Ikan Kembung,2025,April,"Rp39,425"
64, Kalimantan Timur ,Ikan Kembung,2025,April,"Rp42,963"
65, Kalimantan Utara ,Ikan Kembung,2025,April,"Rp37,795"
71, Sulawesi Utara ,Ikan Kembung,2025,April,"Rp32,428"
72, Sulawesi Tengah ,Ikan Kembung,2025,April,"Rp41,736"
73, Sulawesi Selatan ,Ikan Kembung,2025,April,"Rp46,279"
74, Sulawesi Tenggara ,Ikan Kembung,2025,April,"Rp37,135"
75, Gorontalo ,Ikan Kembung,2025,April,"Rp38,561"
76, Sulawesi Barat ,Ikan Kembung,2025,April,"Rp47,593"
81, Maluku ,Ikan Kembung,2025,April,"Rp32,084"
82, Maluku Utara ,Ikan Kembung,2025,April,"Rp43,563"
91, Papua ,Ikan Kembung,2025,April,"Rp58,007"
92, Papua Barat ,Ikan Kembung,2025,April,"Rp44,109"
93, Papua Selatan ,Ikan Kembung,2025,April,"Rp39,000"
94, Papua Tengah ,Ikan Kembung,2025,April,"Rp54,016"
95, Papua Pegunungan ,Ikan Kembung,2025,April,"Rp93,750"
96, Papua Barat Daya ,Ikan Kembung,2025,April,"Rp36,631"
11, Aceh ,Ikan Tongkol,2025,April,"Rp33,924"
12, Sumatera Utara ,Ikan Tongkol,2025,April,"Rp35,852"
13, Sumatera Barat ,Ikan Tongkol,2025,April,"Rp40,665"
14, Riau ,Ikan Tongkol,2025,April,"Rp31,537"
15, Jambi ,Ikan Tongkol,2025,April,"Rp30,610"
16, Sumatera Selatan ,Ikan Tongkol,2025,April,"Rp27,284"
17, Bengkulu ,Ikan Tongkol,2025,April,"Rp27,540"
18, Lampung ,Ikan Tongkol,2025,April,"Rp29,386"
19, Kepulauan Bangka Belitung ,Ikan Tongkol,2025,April,"Rp29,515"
21, Kepulauan Riau ,Ikan Tongkol,2025,April,"Rp29,932"
31, DKI Jakarta ,Ikan Tongkol,2025,April,"Rp42,184"
32, Jawa Barat ,Ikan Tongkol,2025,April,"Rp36,385"
33, Jawa Tengah ,Ikan Tongkol,2025,April,"Rp31,357"
34, D.I Yogyakarta ,Ikan Tongkol,2025,April,"Rp34,453"
35, Jawa Timur ,Ikan Tongkol,2025,April,"Rp31,644"
36, Banten ,Ikan Tongkol,2025,April,"Rp34,573"
51, Bali ,Ikan Tongkol,2025,April,"Rp29,513"
52, Nusa Tenggara Barat ,Ikan Tongkol,2025,April,"Rp30,929"
53, Nusa Tenggara Timur ,Ikan Tongkol,2025,April,"Rp37,480"
61, Kalimantan Barat ,Ikan Tongkol,2025,April,"Rp40,318"
62, Kalimantan Tengah ,Ikan Tongkol,2025,April,"Rp38,179"
63, Kalimantan Selatan ,Ikan Tongkol,2025,April,"Rp35,497"
64, Kalimantan Timur ,Ikan Tongkol,2025,April,"Rp38,745"
65, Kalimantan Utara ,Ikan Tongkol,2025,April,"Rp34,988"
71, Sulawesi Utara ,Ikan Tongkol,2025,April,"Rp32,004"
72, Sulawesi Tengah ,Ikan Tongkol,2025,April,"Rp34,562"
73, Sulawesi Selatan ,Ikan Tongkol,2025,April,"Rp36,609"
74, Sulawesi Tenggara ,Ikan Tongkol,2025,April,"Rp31,644"
75, Gorontalo ,Ikan Tongkol,2025,April,"Rp35,736"
76, Sulawesi Barat ,Ikan Tongkol,2025,April,"Rp36,860"
81, Maluku ,Ikan Tongkol,2025,April,"Rp31,304"
82, Maluku Utara ,Ikan Tongkol,2025,April,"Rp32,114"
91, Papua ,Ikan Tongkol,2025,April,"Rp48,675"
92, Papua Barat ,Ikan Tongkol,2025,April,"Rp54,758"
93, Papua Selatan ,Ikan Tongkol,2025,April,"Rp40,000"
94, Papua Tengah ,Ikan Tongkol,2025,April,"Rp56,375"
95, Papua Pegunungan ,Ikan Tongkol,2025,April,"Rp90,000"
96, Papua Barat Daya ,Ikan Tongkol,2025,April,"Rp36,227"
11, Aceh ,Ikan Bandeng,2025,April,"Rp38,286"
12, Sumatera Utara ,Ikan Bandeng,2025,April,"Rp46,744"
13, Sumatera Barat ,Ikan Bandeng,2025,April,"Rp43,643"
14, Riau ,Ikan Bandeng,2025,April,"Rp33,004"
15, Jambi ,Ikan Bandeng,2025,April,"Rp29,628"
16, Sumatera Selatan ,Ikan Bandeng,2025,April,"Rp27,836"
17, Bengkulu ,Ikan Bandeng,2025,April,"Rp30,000"
18, Lampung ,Ikan Bandeng,2025,April,"Rp26,917"
19, Kepulauan Bangka Belitung ,Ikan Bandeng,2025,April,"Rp26,430"
21, Kepulauan Riau ,Ikan Bandeng,2025,April,"Rp39,938"
31, DKI Jakarta ,Ikan Bandeng,2025,April,"Rp42,147"
32, Jawa Barat ,Ikan Bandeng,2025,April,"Rp37,294"
33, Jawa Tengah ,Ikan Bandeng,2025,April,"Rp33,452"
34, D.I Yogyakarta ,Ikan Bandeng,2025,April,"Rp38,069"
35, Jawa Timur ,Ikan Bandeng,2025,April,"Rp32,918"
36, Banten ,Ikan Bandeng,2025,April,"Rp34,134"
51, Bali ,Ikan Bandeng,2025,April,"Rp36,244"
52, Nusa Tenggara Barat ,Ikan Bandeng,2025,April,"Rp37,509"
53, Nusa Tenggara Timur ,Ikan Bandeng,2025,April,"Rp52,245"
61, Kalimantan Barat ,Ikan Bandeng,2025,April,"Rp34,192"
62, Kalimantan Tengah ,Ikan Bandeng,2025,April,"Rp32,745"
63, Kalimantan Selatan ,Ikan Bandeng,2025,April,"Rp28,212"
64, Kalimantan Timur ,Ikan Bandeng,2025,April,"Rp33,108"
65, Kalimantan Utara ,Ikan Bandeng,2025,April,"Rp26,029"
71, Sulawesi Utara ,Ikan Bandeng,2025,April,"Rp40,099"
72, Sulawesi Tengah ,Ikan Bandeng,2025,April,"Rp31,766"
73, Sulawesi Selatan ,Ikan Bandeng,2025,April,"Rp32,393"
74, Sulawesi Tenggara ,Ikan Bandeng,2025,April,"Rp31,008"
75, Gorontalo ,Ikan Bandeng,2025,April,"Rp26,237"
76, Sulawesi Barat ,Ikan Bandeng,2025,April,"Rp34,489"
81, Maluku ,Ikan Bandeng,2025,April,"Rp25,000"
82, Maluku Utara ,Ikan Bandeng,2025,April,"Rp50,938"
91, Papua ,Ikan Bandeng,2025,April,"Rp52,784"
92, Papua Barat ,Ikan Bandeng,2025,April,"Rp70,697"
93, Papua Selatan ,Ikan Bandeng,2025,April,"Rp39,000"
94, Papua Tengah ,Ikan Bandeng,2025,April,"Rp57,500"
95, Papua Pegunungan ,Ikan Bandeng,2025,April,"Rp95,600"
96, Papua Barat Daya ,Ikan Bandeng,2025,April,"Rp65,645"
11, Aceh ,Garam Konsumsi,2025,April,"Rp14,962"
12, Sumatera Utara ,Garam Konsumsi,2025,April,"Rp12,630"
13, Sumatera Barat ,Garam Konsumsi,2025,April,"Rp15,484"
14, Riau ,Garam Konsumsi,2025,April,"Rp11,317"
15, Jambi ,Garam Konsumsi,2025,April,"Rp11,615"
16, Sumatera Selatan ,Garam Konsumsi,2025,April,"Rp11,204"
17, Bengkulu ,Garam Konsumsi,2025,April,"Rp14,109"
18, Lampung ,Garam Konsumsi,2025,April,"Rp14,379"
19, Kepulauan Bangka Belitung ,Garam Konsumsi,2025,April,"Rp9,606"
21, Kepulauan Riau ,Garam Konsumsi,2025,April,"Rp11,119"
31, DKI Jakarta ,Garam Konsumsi,2025,April,"Rp12,244"
32, Jawa Barat ,Garam Konsumsi,2025,April,"Rp10,266"
33, Jawa Tengah ,Garam Konsumsi,2025,April,"Rp10,843"
34, D.I Yogyakarta ,Garam Konsumsi,2025,April,"Rp11,662"
35, Jawa Timur ,Garam Konsumsi,2025,April,"Rp9,389"
36, Banten ,Garam Konsumsi,2025,April,"Rp10,300"
51, Bali ,Garam Konsumsi,2025,April,"Rp11,427"
52, Nusa Tenggara Barat ,Garam Konsumsi,2025,April,"Rp10,175"
53, Nusa Tenggara Timur ,Garam Konsumsi,2025,April,"Rp11,538"
61, Kalimantan Barat ,Garam Konsumsi,2025,April,"Rp12,882"
62, Kalimantan Tengah ,Garam Konsumsi,2025,April,"Rp10,561"
63, Kalimantan Selatan ,Garam Konsumsi,2025,April,"Rp9,956"
64, Kalimantan Timur ,Garam Konsumsi,2025,April,"Rp12,792"
65, Kalimantan Utara ,Garam Konsumsi,2025,April,"Rp11,531"
71, Sulawesi Utara ,Garam Konsumsi,2025,April,"Rp12,184"
72, Sulawesi Tengah ,Garam Konsumsi,2025,April,"Rp10,630"
73, Sulawesi Selatan ,Garam Konsumsi,2025,April,"Rp9,727"
74, Sulawesi Tenggara ,Garam Konsumsi,2025,April,"Rp11,315"
75, Gorontalo ,Garam Konsumsi,2025,April,"Rp10,379"
76, Sulawesi Barat ,Garam Konsumsi,2025,April,"Rp10,711"
81, Maluku ,Garam Konsumsi,2025,April,"Rp16,149"
82, Maluku Utara ,Garam Konsumsi,2025,April,"Rp13,201"
91, Papua ,Garam Konsumsi,2025,April,"Rp13,741"
92, Papua Barat ,Garam Konsumsi,2025,April,"Rp10,051"
93, Papua Selatan ,Garam Konsumsi,2025,April,"Rp10,000"
94, Papua Tengah ,Garam Konsumsi,2025,April,"Rp14,075"
95, Papua Pegunungan ,Garam Konsumsi,2025,April,"Rp20,000"
96, Papua Barat Daya ,Garam Konsumsi,2025,April,"Rp11,030"
11, Aceh ,Cabai Merah Besar,2025,April,"Rp51,736"
12, Sumatera Utara ,Cabai Merah Besar,2025,April,"Rp50,597"
13, Sumatera Barat ,Cabai Merah Besar,2025,April,"Rp61,073"
14, Riau ,Cabai Merah Besar,2025,April,"Rp63,757"
15, Jambi ,Cabai Merah Besar,2025,April,"Rp50,648"
16, Sumatera Selatan ,Cabai Merah Besar,2025,April,"Rp50,722"
17, Bengkulu ,Cabai Merah Besar,2025,April,"Rp45,517"
18, Lampung ,Cabai Merah Besar,2025,April,"Rp50,119"
19, Kepulauan Bangka Belitung ,Cabai Merah Besar,2025,April,"Rp63,590"
21, Kepulauan Riau ,Cabai Merah Besar,2025,April,
31, DKI Jakarta ,Cabai Merah Besar,2025,April,"Rp67,047"
32, Jawa Barat ,Cabai Merah Besar,2025,April,"Rp44,482"
33, Jawa Tengah ,Cabai Merah Besar,2025,April,"Rp43,783"
34, D.I Yogyakarta ,Cabai Merah Besar,2025,April,"Rp51,179"
35, Jawa Timur ,Cabai Merah Besar,2025,April,"Rp37,262"
36, Banten ,Cabai Merah Besar,2025,April,"Rp54,756"
51, Bali ,Cabai Merah Besar,2025,April,"Rp41,984"
52, Nusa Tenggara Barat ,Cabai Merah Besar,2025,April,"Rp41,990"
53, Nusa Tenggara Timur ,Cabai Merah Besar,2025,April,"Rp61,822"
61, Kalimantan Barat ,Cabai Merah Besar,2025,April,"Rp76,767"
62, Kalimantan Tengah ,Cabai Merah Besar,2025,April,"Rp85,311"
63, Kalimantan Selatan ,Cabai Merah Besar,2025,April,"Rp66,868"
64, Kalimantan Timur ,Cabai Merah Besar,2025,April,"Rp67,031"
65, Kalimantan Utara ,Cabai Merah Besar,2025,April,"Rp79,187"
71, Sulawesi Utara ,Cabai Merah Besar,2025,April,"Rp43,033"
72, Sulawesi Tengah ,Cabai Merah Besar,2025,April,"Rp56,109"
73, Sulawesi Selatan ,Cabai Merah Besar,2025,April,"Rp41,134"
74, Sulawesi Tenggara ,Cabai Merah Besar,2025,April,"Rp66,184"
75, Gorontalo ,Cabai Merah Besar,2025,April,
76, Sulawesi Barat ,Cabai Merah Besar,2025,April,"Rp43,521"
81, Maluku ,Cabai Merah Besar,2025,April,"Rp71,268"
82, Maluku Utara ,Cabai Merah Besar,2025,April,"Rp69,167"
91, Papua ,Cabai Merah Besar,2025,April,"Rp68,825"
92, Papua Barat ,Cabai Merah Besar,2025,April,"Rp61,820"
93, Papua Selatan ,Cabai Merah Besar,2025,April,"Rp59,000"
94, Papua Tengah ,Cabai Merah Besar,2025,April,"Rp73,913"
95, Papua Pegunungan ,Cabai Merah Besar,2025,April,"Rp83,333"
96, Papua Barat Daya ,Cabai Merah Besar,2025,April,"Rp78,971"
11, Aceh ,Minyak Kita,2025,April,"Rp17,653"
12, Sumatera Utara ,Minyak Kita,2025,April,"Rp17,324"
13, Sumatera Barat ,Minyak Kita,2025,April,"Rp17,650"
14, Riau ,Minyak Kita,2025,April,"Rp17,369"
15, Jambi ,Minyak Kita,2025,April,"Rp17,096"
16, Sumatera Selatan ,Minyak Kita,2025,April,"Rp17,672"
17, Bengkulu ,Minyak Kita,2025,April,"Rp17,416"
18, Lampung ,Minyak Kita,2025,April,"Rp17,653"
19, Kepulauan Bangka Belitung ,Minyak Kita,2025,April,"Rp16,855"
21, Kepulauan Riau ,Minyak Kita,2025,April,"Rp16,779"
31, DKI Jakarta ,Minyak Kita,2025,April,"Rp18,000"
32, Jawa Barat ,Minyak Kita,2025,April,"Rp17,643"
33, Jawa Tengah ,Minyak Kita,2025,April,"Rp16,969"
34, D.I Yogyakarta ,Minyak Kita,2025,April,"Rp16,380"
35, Jawa Timur ,Minyak Kita,2025,April,"Rp16,941"
36, Banten ,Minyak Kita,2025,April,"Rp17,839"
51, Bali ,Minyak Kita,2025,April,"Rp17,825"
52, Nusa Tenggara Barat ,Minyak Kita,2025,April,"Rp18,261"
53, Nusa Tenggara Timur ,Minyak Kita,2025,April,"Rp18,878"
61, Kalimantan Barat ,Minyak Kita,2025,April,"Rp18,090"
62, Kalimantan Tengah ,Minyak Kita,2025,April,"Rp17,261"
63, Kalimantan Selatan ,Minyak Kita,2025,April,"Rp17,404"
64, Kalimantan Timur ,Minyak Kita,2025,April,"Rp18,756"
65, Kalimantan Utara ,Minyak Kita,2025,April,"Rp19,103"
71, Sulawesi Utara ,Minyak Kita,2025,April,"Rp18,179"
72, Sulawesi Tengah ,Minyak Kita,2025,April,"Rp17,828"
73, Sulawesi Selatan ,Minyak Kita,2025,April,"Rp17,240"
74, Sulawesi Tenggara ,Minyak Kita,2025,April,"Rp18,156"
75, Gorontalo ,Minyak Kita,2025,April,"Rp17,686"
76, Sulawesi Barat ,Minyak Kita,2025,April,"Rp16,938"
81, Maluku ,Minyak Kita,2025,April,"Rp18,944"
82, Maluku Utara ,Minyak Kita,2025,April,"Rp18,692"
91, Papua ,Minyak Kita,2025,April,"Rp19,025"
92, Papua Barat ,Minyak Kita,2025,April,"Rp17,887"
93, Papua Selatan ,Minyak Kita,2025,April,"Rp18,200"
94, Papua Tengah ,Minyak Kita,2025,April,"Rp19,615"
95, Papua Pegunungan ,Minyak Kita,2025,April,
96, Papua Barat Daya ,Minyak Kita,2025,April,"Rp17,974"
11, Aceh ,Daging Kerbau Beku (Impor),2025,April,
12, Sumatera Utara ,Daging Kerbau Beku (Impor),2025,April,"Rp140,000"
13, Sumatera Barat ,Daging Kerbau Beku (Impor),2025,April,
14, Riau ,Daging Kerbau Beku (Impor),2025,April,
15, Jambi ,Daging Kerbau Beku (Impor),2025,April,"Rp125,982"
16, Sumatera Selatan ,Daging Kerbau Beku (Impor),2025,April,
17, Bengkulu ,Daging Kerbau Beku (Impor),2025,April,
18, Lampung ,Daging Kerbau Beku (Impor),2025,April,
19, Kepulauan Bangka Belitung ,Daging Kerbau Beku (Impor),2025,April,
21, Kepulauan Riau ,Daging Kerbau Beku (Impor),2025,April,
31, DKI Jakarta ,Daging Kerbau Beku (Impor),2025,April,
32, Jawa Barat ,Daging Kerbau Beku (Impor),2025,April,"Rp103,333"
33, Jawa Tengah ,Daging Kerbau Beku (Impor),2025,April,"Rp112,091"
34, D.I Yogyakarta ,Daging Kerbau Beku (Impor),2025,April,
35, Jawa Timur ,Daging Kerbau Beku (Impor),2025,April,
36, Banten ,Daging Kerbau Beku (Impor),2025,April,"Rp107,087"
51, Bali ,Daging Kerbau Beku (Impor),2025,April,
52, Nusa Tenggara Barat ,Daging Kerbau Beku (Impor),2025,April,
53, Nusa Tenggara Timur ,Daging Kerbau Beku (Impor),2025,April,
61, Kalimantan Barat ,Daging Kerbau Beku (Impor),2025,April,"Rp110,000"
62, Kalimantan Tengah ,Daging Kerbau Beku (Impor),2025,April,"Rp98,540"
63, Kalimantan Selatan ,Daging Kerbau Beku (Impor),2025,April,"Rp115,986"
64, Kalimantan Timur ,Daging Kerbau Beku (Impor),2025,April,"Rp91,000"
65, Kalimantan Utara ,Daging Kerbau Beku (Impor),2025,April,"Rp93,517"
71, Sulawesi Utara ,Daging Kerbau Beku (Impor),2025,April,
72, Sulawesi Tengah ,Daging Kerbau Beku (Impor),2025,April,
73, Sulawesi Selatan ,Daging Kerbau Beku (Impor),2025,April,"Rp117,273"
74, Sulawesi Tenggara ,Daging Kerbau Beku (Impor),2025,April,
75, Gorontalo ,Daging Kerbau Beku (Impor),2025,April,
76, Sulawesi Barat ,Daging Kerbau Beku (Impor),2025,April,
81, Maluku ,Daging Kerbau Beku (Impor),2025,April,
82, Maluku Utara ,Daging Kerbau Beku (Impor),2025,April,
